Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Lattitude,Longtitude,Region,Year
Sunshine North,3,h,600000.0,13.3,1.0,2.0,-37.7549,144.8304,Western Metropolitan,2017
Sunshine North,3,h,718000.0,13.3,1.0,2.0,-37.771,144.8389,Western Metropolitan,2017
Sunshine North,4,h,775000.0,13.3,1.0,2.0,-37.7662,144.8383,Western Metropolitan,2017
Sunshine North,3,h,490000.0,13.3,1.0,1.0,-37.7676,144.8307,Western Metropolitan,2017
Sunshine West,3,h,716000.0,13.5,1.0,1.0,-37.7886,144.821,Western Metropolitan,2017
Sunshine West,3,h,511000.0,13.5,2.0,2.0,-37.7997,144.7968,Western Metropolitan,2017
Sunshine West,4,h,515000.0,13.5,2.0,2.0,-37.7962,144.8064,Western Metropolitan,2017
Sunshine West,3,h,530000.0,13.5,1.0,1.0,-37.8017,144.8258,Western Metropolitan,2017
Sunshine West,4,h,685000.0,13.5,2.0,2.0,-37.7912,144.7979,Western Metropolitan,2017
Sunshine West,3,h,700000.0,13.5,1.0,2.0,-37.7889,144.8047,Western Metropolitan,2017
Sunshine West,3,t,521000.0,13.5,3.0,2.0,-37.79,144.7886,Western Metropolitan,2017
Sunshine West,3,h,571000.0,13.5,1.0,1.0,-37.7845,144.8088,Western Metropolitan,2017
Sunshine West,3,h,710000.0,13.5,1.0,4.0,-37.7928,144.8068,Western Metropolitan,2017
Surrey Hills,2,u,682000.0,11.2,1.0,2.0,-37.8271,145.1032,Southern Metropolitan,2017
Surrey Hills,2,u,825000.0,11.2,1.0,2.0,-37.8351,145.103,Southern Metropolitan,2017
Surrey Hills,3,h,1525000.0,11.2,2.0,2.0,-37.8323,145.105,Southern Metropolitan,2017
Surrey Hills,2,h,1260000.0,11.2,1.0,0.0,-37.8201,145.0887,Southern Metropolitan,2017
Surrey Hills,4,h,2360000.0,11.2,2.0,2.0,-37.818,145.0946,Southern Metropolitan,2017
Surrey Hills,2,h,1250000.0,11.2,2.0,1.0,-37.823,145.0993,Southern Metropolitan,2017
Surrey Hills,4,h,1490000.0,11.2,1.0,4.0,-37.8292,145.1053,Southern Metropolitan,2017
Surrey Hills,4,h,1600000.0,11.2,1.0,2.0,-37.8327,145.0976,Southern Metropolitan,2017
Surrey Hills,3,h,1652000.0,11.2,2.0,2.0,-37.8176,145.0882,Southern Metropolitan,2017
Surrey Hills,4,h,2370000.0,11.2,3.0,2.0,-37.8263,145.0911,Southern Metropolitan,2017
Templestowe Lower,3,t,940000.0,13.8,2.0,3.0,-37.7586,145.1211,Eastern Metropolitan,2017
Templestowe Lower,3,h,1503500.0,13.8,1.0,1.0,-37.7628,145.1185,Eastern Metropolitan,2017
Templestowe Lower,3,t,950000.0,13.8,2.0,2.0,-37.7658,145.1014,Eastern Metropolitan,2017
Templestowe Lower,3,h,1370000.0,13.8,1.0,2.0,-37.7703,145.1086,Eastern Metropolitan,2017
Templestowe Lower,4,h,1181000.0,13.8,2.0,2.0,-37.7565,145.1067,Eastern Metropolitan,2017
Templestowe Lower,3,h,1385000.0,13.8,1.0,2.0,-37.769,145.1108,Eastern Metropolitan,2017
Templestowe Lower,3,h,1180000.0,13.8,1.0,3.0,-37.7685,145.1026,Eastern Metropolitan,2017
Templestowe Lower,4,h,1302000.0,13.8,2.0,2.0,-37.7686,145.1023,Eastern Metropolitan,2017
Templestowe Lower,5,h,1775000.0,13.8,4.0,2.0,-37.762,145.1244,Eastern Metropolitan,2017
Thornbury,3,h,1750000.0,6.5,1.0,3.0,-37.7598,145.0118,Northern Metropolitan,2017
Thornbury,3,h,1345000.0,6.5,2.0,4.0,-37.7555,145.0152,Northern Metropolitan,2017
Thornbury,3,h,1080000.0,6.5,1.0,1.0,-37.7573,145.0083,Northern Metropolitan,2017
Thornbury,3,h,1195000.0,6.5,1.0,2.0,-37.7593,144.9885,Northern Metropolitan,2017
Thornbury,2,u,716000.0,6.5,1.0,1.0,-37.7554,144.982,Northern Metropolitan,2017
Thornbury,3,t,865000.0,6.5,2.0,2.0,-37.7538,144.9991,Northern Metropolitan,2017
Thornbury,2,u,462000.0,6.5,1.0,1.0,-37.7561,145.0067,Northern Metropolitan,2017
Thornbury,3,h,1100000.0,6.5,2.0,1.0,-37.7551,144.9916,Northern Metropolitan,2017
Thornbury,4,h,1635000.0,6.5,2.0,2.0,-37.7579,145.0169,Northern Metropolitan,2017
Thornbury,3,t,998000.0,6.5,2.0,1.0,-37.7579,145.0,Northern Metropolitan,2017
Thornbury,2,u,600000.0,6.5,1.0,1.0,-37.7549,144.9979,Northern Metropolitan,2017
Thornbury,3,h,1346000.0,6.5,2.0,2.0,-37.7544,144.998,Northern Metropolitan,2017
Thornbury,3,h,1130000.0,6.5,1.0,1.0,-37.7575,145.0128,Northern Metropolitan,2017
Thornbury,3,h,1275000.0,6.5,1.0,2.0,-37.7638,145.0182,Northern Metropolitan,2017
Thornbury,3,h,1200000.0,6.5,1.0,1.0,-37.7622,145.0074,Northern Metropolitan,2017
Thornbury,2,h,915000.0,6.5,1.0,1.0,-37.7541,145.016,Northern Metropolitan,2017
Thornbury,1,u,300000.0,6.5,1.0,1.0,-37.7577,145.0151,Northern Metropolitan,2017
Thornbury,3,u,880000.0,6.5,1.0,2.0,-37.7639,145.0135,Northern Metropolitan,2017
Thornbury,2,t,960000.0,6.5,2.0,2.0,-37.7587,144.9881,Northern Metropolitan,2017
Thornbury,2,h,1260000.0,6.5,1.0,0.0,-37.7606,144.9995,Northern Metropolitan,2017
Thornbury,2,h,1100000.0,6.5,1.0,1.0,-37.7629,145.0165,Northern Metropolitan,2017
Viewbank,3,h,810000.0,13.8,1.0,1.0,-37.743,145.0839,Eastern Metropolitan,2017
Viewbank,4,h,1140000.0,13.8,2.0,4.0,-37.7317,145.0952,Eastern Metropolitan,2017
Viewbank,4,h,1003000.0,13.8,2.0,2.0,-37.7355,145.0928,Eastern Metropolitan,2017
Viewbank,4,h,1155000.0,13.8,2.0,3.0,-37.7308,145.0932,Eastern Metropolitan,2017
Watsonia,3,h,880000.0,14.9,1.0,4.0,-37.713,145.0894,Northern Metropolitan,2017
Watsonia,5,h,826000.0,14.9,1.0,2.0,-37.705,145.0825,Northern Metropolitan,2017
Watsonia,4,h,952000.0,14.9,2.0,2.0,-37.711,145.081,Northern Metropolitan,2017
Watsonia,3,h,677500.0,14.9,1.0,2.0,-37.716,145.0769,Northern Metropolitan,2017
Watsonia,4,h,761000.0,14.9,1.0,2.0,-37.7054,145.0809,Northern Metropolitan,2017
Watsonia,3,h,715000.0,14.9,1.0,2.0,-37.7031,145.0773,Northern Metropolitan,2017
Watsonia,4,h,932500.0,14.9,2.0,2.0,-37.7154,145.0777,Northern Metropolitan,2017
Watsonia,3,h,895000.0,14.9,1.0,2.0,-37.7075,145.0807,Northern Metropolitan,2017
West Footscray,4,h,1435000.0,8.2,2.0,2.0,-37.798,144.8728,Western Metropolitan,2017
West Footscray,2,h,470000.0,8.2,1.0,1.0,-37.8088,144.8715,Western Metropolitan,2017
West Footscray,2,h,502000.0,8.2,1.0,1.0,-37.8109,144.8684,Western Metropolitan,2017
West Footscray,3,u,580000.0,8.2,1.0,0.0,-37.7968,144.8708,Western Metropolitan,2017
West Footscray,1,u,375000.0,8.2,1.0,1.0,-37.7971,144.8703,Western Metropolitan,2017
West Footscray,2,h,650000.0,8.2,1.0,1.0,-37.804,144.8772,Western Metropolitan,2017
West Footscray,3,t,815000.0,8.2,1.0,2.0,-37.7928,144.8811,Western Metropolitan,2017
West Footscray,4,h,970000.0,8.2,1.0,2.0,-37.7969,144.8647,Western Metropolitan,2017
West Footscray,4,h,1325000.0,8.2,2.0,4.0,-37.7994,144.8763,Western Metropolitan,2017
West Footscray,3,h,890000.0,8.2,1.0,3.0,-37.7916,144.8762,Western Metropolitan,2017
West Footscray,3,h,900000.0,8.2,1.0,0.0,-37.7963,144.8801,Western Metropolitan,2017
West Footscray,2,u,266000.0,8.2,1.0,1.0,-37.8062,144.8665,Western Metropolitan,2017
West Footscray,3,h,830000.0,8.2,1.0,0.0,-37.7916,144.8715,Western Metropolitan,2017
West Footscray,2,h,888000.0,8.2,1.0,2.0,-37.7903,144.8703,Western Metropolitan,2017
West Footscray,3,h,1040000.0,8.2,1.0,1.0,-37.7961,144.8815,Western Metropolitan,2017
West Footscray,2,u,490000.0,8.2,1.0,1.0,-37.7968,144.8735,Western Metropolitan,2017
West Footscray,3,h,935000.0,8.2,1.0,2.0,-37.7922,144.8818,Western Metropolitan,2017
West Footscray,3,h,975000.0,8.2,1.0,0.0,-37.7955,144.8713,Western Metropolitan,2017
West Footscray,1,u,185000.0,8.2,1.0,1.0,-37.798,144.8672,Western Metropolitan,2017
Williamstown,4,h,2165000.0,8.0,2.0,2.0,-37.861,144.8985,Western Metropolitan,2017
Williamstown,3,h,1245000.0,8.0,2.0,2.0,-37.8575,144.8922,Western Metropolitan,2017
Williamstown,4,h,2075000.0,8.0,3.0,2.0,-37.8622,144.8884,Western Metropolitan,2017
Williamstown,2,u,543000.0,8.0,1.0,1.0,-37.8536,144.8981,Western Metropolitan,2017
Williamstown,3,h,1150000.0,8.0,1.0,0.0,-37.8526,144.895,Western Metropolitan,2017
Williamstown,3,h,1290000.0,8.0,1.0,0.0,-37.8651,144.8986,Western Metropolitan,2017
Williamstown,2,h,1000000.0,8.0,1.0,2.0,-37.8602,144.8997,Western Metropolitan,2017
Williamstown,5,h,2040000.0,8.0,3.0,2.0,-37.8629,144.8781,Western Metropolitan,2017
Williamstown,4,h,1412000.0,8.0,2.0,4.0,-37.8579,144.8786,Western Metropolitan,2017
Williamstown,2,u,465000.0,8.0,1.0,1.0,-37.8589,144.8921,Western Metropolitan,2017
Williamstown,2,h,855000.0,8.0,1.0,1.0,-37.8546,144.8883,Western Metropolitan,2017
Williamstown,2,u,550000.0,8.0,1.0,2.0,-37.8685,144.9058,Western Metropolitan,2017
Williamstown,2,u,490000.0,8.0,1.0,1.0,-37.8588,144.8919,Western Metropolitan,2017
Williamstown,4,h,1200000.0,8.0,3.0,2.0,-37.8566,144.8737,Western Metropolitan,2017
Williamstown,3,h,1330000.0,8.0,2.0,2.0,-37.8629,144.8896,Western Metropolitan,2017
Williamstown,4,h,1500000.0,8.0,3.0,2.0,-37.8617,144.8786,Western Metropolitan,2017
Williamstown,4,h,1630000.0,8.0,2.0,2.0,-37.8657,144.8942,Western Metropolitan,2017
Yarraville,3,h,935000.0,7.0,1.0,0.0,-37.8143,144.8883,Western Metropolitan,2017
Yarraville,3,h,990000.0,7.0,1.0,2.0,-37.8227,144.8827,Western Metropolitan,2017
Yarraville,2,h,950000.0,7.0,1.0,0.0,-37.8167,144.888,Western Metropolitan,2017
Yarraville,2,h,1196000.0,7.0,1.0,2.0,-37.8178,144.8752,Western Metropolitan,2017
Yarraville,2,h,470000.0,7.0,1.0,1.0,-37.8226,144.8842,Western Metropolitan,2017
Yarraville,3,h,1131500.0,7.0,1.0,1.0,-37.8157,144.8925,Western Metropolitan,2017
Yarraville,4,h,2035000.0,7.0,2.0,0.0,-37.8128,144.8905,Western Metropolitan,2017
Yarraville,3,h,935000.0,7.0,1.0,0.0,-37.8194,144.8914,Western Metropolitan,2017
Yarraville,3,h,892000.0,7.0,1.0,2.0,-37.8195,144.8766,Western Metropolitan,2017
Yarraville,4,h,985500.0,7.0,1.0,5.0,-37.8228,144.8769,Western Metropolitan,2017
Yarraville,2,u,650000.0,7.0,2.0,2.0,-37.8161,144.8967,Western Metropolitan,2017
Yarraville,3,t,1070000.0,7.0,2.0,2.0,-37.813,144.8703,Western Metropolitan,2017
Yarraville,2,u,397000.0,7.0,1.0,1.0,-37.8128,144.8953,Western Metropolitan,2017
Yarraville,2,h,1035000.0,7.0,1.0,3.0,-37.8184,144.872,Western Metropolitan,2017
Yarraville,3,h,1370000.0,7.0,2.0,2.0,-37.8181,144.8882,Western Metropolitan,2017
Yarraville,2,h,650000.0,7.0,1.0,2.0,-37.8122,144.8671,Western Metropolitan,2017
Yarraville,2,h,820000.0,7.0,1.0,0.0,-37.812,144.8865,Western Metropolitan,2017
Yarraville,3,h,750000.0,7.0,2.0,1.0,-37.8227,144.8955,Western Metropolitan,2017
Yarraville,2,u,497600.0,7.0,1.0,1.0,-37.8167,144.8936,Western Metropolitan,2017
Yarraville,3,h,970000.0,7.0,2.0,0.0,-37.8212,144.8937,Western Metropolitan,2017
Yarraville,2,h,1256000.0,7.0,1.0,3.0,-37.8158,144.8707,Western Metropolitan,2017
Yarraville,3,t,1120000.0,7.0,2.0,0.0,-37.811,144.8889,Western Metropolitan,2017
Yarraville,3,h,1425000.0,7.0,3.0,2.0,-37.8149,144.8942,Western Metropolitan,2017
Yarraville,3,h,872500.0,7.0,1.0,2.0,-37.8145,144.8808,Western Metropolitan,2017
Yarraville,4,h,1455000.0,7.0,1.0,1.0,-37.8097,144.8906,Western Metropolitan,2017
Yarraville,1,u,331000.0,7.0,1.0,1.0,-37.8105,144.8952,Western Metropolitan,2017
Yarraville,3,h,950000.0,7.0,2.0,2.0,-37.8233,144.8825,Western Metropolitan,2017
Abbotsford,3,h,1000000.0,2.5,1.0,0.0,-37.8025,144.9939,Northern Metropolitan,2017
Abbotsford,2,u,870000.0,2.5,2.0,1.0,-37.8055,144.9961,Northern Metropolitan,2017
Abbotsford,2,h,1050000.0,2.5,1.0,0.0,-37.8099,145.0027,Northern Metropolitan,2017
Abbotsford,2,h,1242000.0,2.5,1.0,1.0,-37.8052,144.9963,Northern Metropolitan,2017
Abbotsford,3,h,1165000.0,2.5,2.0,0.0,-37.797,144.9957,Northern Metropolitan,2017
Airport West,3,h,872500.0,13.5,1.0,1.0,-37.7203,144.8757,Western Metropolitan,2017
Airport West,3,h,720000.0,13.5,2.0,2.0,-37.7284,144.8874,Western Metropolitan,2017
Airport West,3,h,985000.0,13.5,1.0,1.0,-37.7251,144.8785,Western Metropolitan,2017
Airport West,3,h,510000.0,13.5,1.0,1.0,-37.7191,144.8857,Western Metropolitan,2017
Airport West,2,u,480000.0,13.5,1.0,1.0,-37.7216,144.8837,Western Metropolitan,2017
Albion,3,h,800000.0,13.9,2.0,5.0,-37.7776,144.8167,Western Metropolitan,2017
Albion,2,u,420000.0,13.9,1.0,1.0,-37.7832,144.8275,Western Metropolitan,2017
Albion,3,h,700000.0,13.9,1.0,2.0,-37.7841,144.8169,Western Metropolitan,2017
Albion,3,u,580000.0,13.9,2.0,2.0,-37.7798,144.8156,Western Metropolitan,2017
Albion,1,u,200000.0,13.9,1.0,1.0,-37.7849,144.8272,Western Metropolitan,2017
Albion,3,h,621000.0,13.9,1.0,3.0,-37.7765,144.8123,Western Metropolitan,2017
Albion,3,u,600000.0,13.9,1.0,1.0,-37.7815,144.8128,Western Metropolitan,2017
Altona,3,h,840000.0,13.8,1.0,2.0,-37.864,144.8161,Western Metropolitan,2017
Altona,5,h,1480000.0,13.8,3.0,4.0,-37.8712,144.8107,Western Metropolitan,2017
Altona,2,t,600000.0,13.8,1.0,2.0,-37.8718,144.819,Western Metropolitan,2017
Altona,2,t,597500.0,13.8,1.0,2.0,-37.8701,144.8209,Western Metropolitan,2017
Altona,3,h,1165000.0,13.8,1.0,2.0,-37.8707,144.8076,Western Metropolitan,2017
Altona,4,h,1295000.0,13.8,1.0,2.0,-37.8678,144.816,Western Metropolitan,2017
Ashburton,2,h,1450000.0,11.0,1.0,1.0,-37.8689,145.0882,Southern Metropolitan,2017
Ashburton,2,u,925000.0,11.0,1.0,2.0,-37.866,145.089,Southern Metropolitan,2017
Ashburton,4,h,2220000.0,11.0,3.0,2.0,-37.8726,145.0716,Southern Metropolitan,2017
Ashburton,3,h,1912500.0,11.0,2.0,2.0,-37.8686,145.0721,Southern Metropolitan,2017
Ashburton,4,h,2085000.0,11.0,2.0,2.0,-37.8635,145.0895,Southern Metropolitan,2017
Balwyn,3,h,1380000.0,9.7,2.0,1.0,-37.8021,145.0637,Southern Metropolitan,2017
Balwyn,2,u,825000.0,9.7,2.0,2.0,-37.8078,145.1031,Southern Metropolitan,2017
Balwyn,3,h,1670000.0,9.7,1.0,1.0,-37.8114,145.0793,Southern Metropolitan,2017
Balwyn,3,t,1680000.0,9.7,3.0,1.0,-37.8101,145.0844,Southern Metropolitan,2017
Brooklyn,2,h,1005000.0,10.9,1.0,2.0,-37.8241,144.8419,Western Metropolitan,2017
Carlton,3,u,1520000.0,1.8,2.0,2.0,-37.8177,144.8496,Northern Metropolitan,2017
Carlton,2,t,960000.0,1.8,2.0,1.0,-37.7947,144.9724,Northern Metropolitan,2017
Carlton,2,u,995000.0,1.8,2.0,1.0,-37.7973,144.9712,Northern Metropolitan,2017
Carlton,1,u,490000.0,1.8,1.0,1.0,-37.7998,144.9689,Northern Metropolitan,2017
Carlton,2,u,500000.0,1.8,1.0,1.0,-37.7941,144.9678,Northern Metropolitan,2017
Eaglemont,4,h,1750000.0,10.3,2.0,2.0,-37.762,145.0645,Eastern Metropolitan,2017
Eaglemont,5,h,2710000.0,10.3,3.0,2.0,-37.7605,145.0593,Eastern Metropolitan,2017
East Melbourne,1,u,503000.0,1.5,1.0,1.0,-37.8161,144.9845,Northern Metropolitan,2017
East Melbourne,2,u,810000.0,1.5,1.0,1.0,-37.8144,144.9896,Northern Metropolitan,2017
East Melbourne,4,h,4275000.0,1.5,2.0,2.0,-37.8133,144.9865,Northern Metropolitan,2017
Elsternwick,1,u,385000.0,8.5,1.0,1.0,-37.8822,144.9994,Southern Metropolitan,2017
Elsternwick,3,t,850000.0,8.5,2.0,2.0,-37.8857,145.0011,Southern Metropolitan,2017
Elsternwick,2,u,740000.0,8.5,1.0,1.0,-37.8881,145.0097,Southern Metropolitan,2017
Elsternwick,3,h,1940000.0,8.5,2.0,2.0,-37.892,145.0103,Southern Metropolitan,2017
Elsternwick,2,u,595000.0,8.5,1.0,1.0,-37.886,145.0008,Southern Metropolitan,2017
Elsternwick,2,u,632500.0,8.5,1.0,1.0,-37.8817,145.0032,Southern Metropolitan,2017
Elwood,2,u,687000.0,7.7,1.0,1.0,-37.8795,144.98,Southern Metropolitan,2017
Elwood,2,u,1260000.0,7.7,2.0,2.0,-37.8865,144.9874,Southern Metropolitan,2017
Elwood,2,u,695000.0,7.7,1.0,1.0,-37.8888,144.991,Southern Metropolitan,2017
Elwood,3,u,950000.0,7.7,1.0,1.0,-37.8794,144.9804,Southern Metropolitan,2017
Elwood,1,u,360000.0,7.7,1.0,0.0,-37.8749,144.9799,Southern Metropolitan,2017
Elwood,3,h,1875000.0,7.7,2.0,2.0,-37.8805,144.9933,Southern Metropolitan,2017
Elwood,2,u,642000.0,7.7,1.0,0.0,-37.8753,144.9902,Southern Metropolitan,2017
Elwood,3,h,1520000.0,7.7,2.0,1.0,-37.8772,144.9904,Southern Metropolitan,2017
Elwood,5,h,2275000.0,7.7,2.0,1.0,-37.8777,144.9915,Southern Metropolitan,2017
Elwood,2,u,800000.0,7.7,2.0,2.0,-37.8857,144.9884,Southern Metropolitan,2017
Elwood,2,u,500000.0,7.7,1.0,1.0,-37.8777,144.9891,Southern Metropolitan,2017
Elwood,1,u,490000.0,7.7,1.0,1.0,-37.8852,144.9877,Southern Metropolitan,2017
Essendon North,4,h,1291000.0,9.4,2.0,2.0,-37.7372,144.9022,Western Metropolitan,2017
Essendon North,2,t,810000.0,9.4,2.0,1.0,-37.7417,144.9079,Western Metropolitan,2017
Essendon North,2,u,415500.0,9.4,1.0,1.0,-37.743,144.9084,Western Metropolitan,2017
Fitzroy,2,t,1100000.0,1.6,2.0,1.0,-37.7976,144.9778,Northern Metropolitan,2017
Fitzroy,2,t,1350000.0,1.6,1.0,2.0,-37.799,144.975,Northern Metropolitan,2017
Fitzroy,2,u,600000.0,1.6,1.0,1.0,-37.7967,144.9836,Northern Metropolitan,2017
Fitzroy,2,h,1350000.0,1.6,1.0,0.0,-37.7999,144.9776,Northern Metropolitan,2017
Fitzroy,3,h,2725000.0,1.6,2.0,1.0,-37.8007,144.9833,Northern Metropolitan,2017
Fitzroy,2,t,1050000.0,1.6,1.0,1.0,-37.7959,144.9802,Northern Metropolitan,2017
Fitzroy,3,h,1326000.0,1.6,2.0,2.0,-37.8065,144.9781,Northern Metropolitan,2017
Fitzroy,2,h,1200000.0,1.6,1.0,0.0,-37.8018,144.9825,Northern Metropolitan,2017
Fitzroy,2,u,681500.0,1.6,1.0,1.0,-37.7964,144.9839,Northern Metropolitan,2017
Gowanbrae,3,h,680000.0,13.6,2.0,1.0,-37.7039,144.8986,Western Metropolitan,2017
Gowanbrae,3,h,741000.0,13.6,2.0,2.0,-37.7055,144.8943,Western Metropolitan,2017
Gowanbrae,4,h,990000.0,13.6,2.0,2.0,-37.7071,144.8989,Western Metropolitan,2017
Gowanbrae,4,h,970000.0,13.6,2.0,3.0,-37.7088,144.8938,Western Metropolitan,2017
Jacana,3,h,485000.0,14.5,1.0,2.0,-37.6822,144.9108,Northern Metropolitan,2017
Jacana,4,h,618000.0,14.5,1.0,2.0,-37.6875,144.9102,Northern Metropolitan,2017
Keilor Park,3,u,616000.0,14.5,1.0,2.0,-37.721,144.8584,Western Metropolitan,2017
Keilor Park,3,h,773000.0,14.5,2.0,2.0,-37.724,144.8514,Western Metropolitan,2017
Kensington,1,u,355000.0,4.2,1.0,1.0,-37.7979,144.9265,Northern Metropolitan,2017
Kensington,1,t,425000.0,4.2,1.0,1.0,-37.7886,144.9253,Northern Metropolitan,2017
Kensington,2,u,535000.0,4.2,2.0,1.0,-37.7961,144.9261,Northern Metropolitan,2017
Kensington,2,u,500000.0,4.2,1.0,1.0,-37.7897,144.9228,Northern Metropolitan,2017
Kensington,2,u,525000.0,4.2,1.0,1.0,-37.7912,144.9318,Northern Metropolitan,2017
Kensington,2,h,1110000.0,4.2,1.0,0.0,-37.7989,144.9275,Northern Metropolitan,2017
Kensington,3,t,917500.0,4.2,1.0,1.0,-37.791,144.9323,Northern Metropolitan,2017
Kensington,2,u,730000.0,4.2,2.0,1.0,-37.7956,144.935,Northern Metropolitan,2017
Kensington,2,t,811000.0,4.2,1.0,0.0,-37.7898,144.9276,Northern Metropolitan,2017
Kensington,3,h,1190000.0,4.2,2.0,1.0,-37.7973,144.9208,Northern Metropolitan,2017
Kensington,2,h,903000.0,4.2,1.0,0.0,-37.7964,144.9339,Northern Metropolitan,2017
Kensington,3,h,902500.0,4.2,1.0,1.0,-37.7954,144.9259,Northern Metropolitan,2017
Kensington,4,h,1817000.0,4.2,2.0,1.0,-37.791,144.928,Northern Metropolitan,2017
Kensington,2,u,528000.0,4.2,1.0,1.0,-37.7928,144.9279,Northern Metropolitan,2017
Kensington,2,h,1000000.0,4.2,1.0,0.0,-37.7985,144.9307,Northern Metropolitan,2017
Kensington,1,u,380000.0,4.2,1.0,1.0,-37.7961,144.9261,Northern Metropolitan,2017
Kensington,4,h,1817000.0,4.2,2.0,1.0,-37.791,144.928,Northern Metropolitan,2017
Middle Park,3,h,1420000.0,4.1,1.0,0.0,-37.8447,144.9604,Southern Metropolitan,2017
Middle Park,2,h,1335000.0,4.1,1.0,1.0,-37.8468,144.9612,Southern Metropolitan,2017
Middle Park,2,h,1300000.0,4.1,1.0,0.0,-37.8527,144.9657,Southern Metropolitan,2017
Middle Park,4,h,2860000.0,4.1,3.0,2.0,-37.8471,144.9595,Southern Metropolitan,2017
Middle Park,3,h,1630000.0,4.1,1.0,0.0,-37.8484,144.963,Southern Metropolitan,2017
Middle Park,3,h,2250000.0,4.1,2.0,1.0,-37.8496,144.963,Southern Metropolitan,2017
Moorabbin,2,h,1035000.0,14.6,1.0,1.0,-37.9396,145.0519,Southern Metropolitan,2017
Moorabbin,3,h,1321000.0,14.6,1.0,2.0,-37.9432,145.0462,Southern Metropolitan,2017
Moorabbin,2,t,742500.0,14.6,1.0,1.0,-37.9369,145.0473,Southern Metropolitan,2017
Moorabbin,3,h,860000.0,14.6,1.0,2.0,-37.9409,145.0602,Southern Metropolitan,2017
North Melbourne,3,h,2161000.0,2.3,2.0,1.0,-37.7987,144.9434,Northern Metropolitan,2017
North Melbourne,3,h,1485000.0,2.3,1.0,1.0,-37.8029,144.9459,Northern Metropolitan,2017
North Melbourne,2,h,940000.0,2.3,1.0,0.0,-37.9394,145.089,Northern Metropolitan,2017
Oakleigh South,3,h,770000.0,14.7,1.0,1.0,-37.918,145.085,South-Eastern Metropolitan,2017
Oakleigh South,3,h,985100.0,14.7,1.0,2.0,-37.9115,145.0889,South-Eastern Metropolitan,2017
Oakleigh South,4,h,1410000.0,14.7,2.0,4.0,-37.9316,145.0821,South-Eastern Metropolitan,2017
Oakleigh South,3,u,815000.0,14.7,1.0,2.0,-37.9233,145.1062,South-Eastern Metropolitan,2017
Oakleigh South,3,h,1042500.0,14.7,1.0,4.0,-37.9176,145.0839,South-Eastern Metropolitan,2017
South Kingsville,3,t,815000.0,9.1,2.0,2.0,-37.8287,144.8705,Western Metropolitan,2017
South Kingsville,2,u,321000.0,9.1,1.0,1.0,-37.8288,144.8711,Western Metropolitan,2017
South Kingsville,3,h,995000.0,9.1,1.0,0.0,-37.8303,144.8679,Western Metropolitan,2017
South Kingsville,3,h,1290000.0,9.1,1.0,3.0,-37.8289,144.8718,Western Metropolitan,2017
South Kingsville,2,u,300000.0,9.1,1.0,1.0,-37.8288,144.8711,Western Metropolitan,2017
Southbank,2,u,505000.0,1.2,1.0,1.0,-37.8242,144.9626,Southern Metropolitan,2017
Southbank,2,u,595000.0,1.2,1.0,1.0,-37.8288,144.9679,Southern Metropolitan,2017
Southbank,2,u,580000.0,1.2,1.0,1.0,-37.8273,144.9685,Southern Metropolitan,2017
Southbank,2,u,580000.0,1.2,1.0,1.0,-37.8248,144.9667,Southern Metropolitan,2017
Spotswood,3,h,1320000.0,7.7,1.0,3.0,-37.826,144.8769,Western Metropolitan,2017
Spotswood,1,u,380000.0,7.7,1.0,1.0,-37.8291,144.8848,Western Metropolitan,2017
Spotswood,3,h,1100000.0,7.7,1.0,0.0,-37.8312,144.8893,Western Metropolitan,2017
Spotswood,3,u,660000.0,7.7,1.0,1.0,-37.8297,144.8752,Western Metropolitan,2017
Toorak,2,u,867000.0,4.6,1.0,1.0,-37.8373,145.0106,Southern Metropolitan,2017
Toorak,1,u,552000.0,4.6,1.0,1.0,-37.8428,145.0081,Southern Metropolitan,2017
Toorak,2,u,655000.0,4.6,1.0,1.0,-37.8389,145.0141,Southern Metropolitan,2017
Toorak,3,u,840000.0,4.6,1.0,1.0,-37.8384,145.0178,Southern Metropolitan,2017
Toorak,2,u,1010000.0,4.6,2.0,2.0,-37.8427,145.0236,Southern Metropolitan,2017
Toorak,2,u,650000.0,4.6,1.0,0.0,-37.8454,145.0076,Southern Metropolitan,2017
Toorak,3,h,2400000.0,4.6,2.0,1.0,-37.8445,145.0124,Southern Metropolitan,2017
Toorak,4,h,3600000.0,4.6,2.0,2.0,-37.845,145.0134,Southern Metropolitan,2017
Toorak,2,u,750000.0,4.6,1.0,1.0,-37.8432,145.0137,Southern Metropolitan,2017
Toorak,1,u,247500.0,4.6,1.0,1.0,-37.8421,145.0104,Southern Metropolitan,2017
Toorak,3,t,1320000.0,4.6,2.0,1.0,-37.8474,145.0125,Southern Metropolitan,2017
Toorak,3,u,922500.0,4.6,1.0,2.0,-37.8421,145.0237,Southern Metropolitan,2017
Toorak,2,u,760000.0,4.6,1.0,1.0,-37.8359,145.0126,Southern Metropolitan,2017
Williamstown North,2,u,546000.0,8.9,1.0,1.0,-37.8573,144.8854,Western Metropolitan,2017
Williamstown North,3,t,670000.0,8.9,2.0,2.0,-37.857,144.8846,Western Metropolitan,2017
Williamstown North,3,h,1070000.0,8.9,2.0,5.0,-37.8538,144.8722,Western Metropolitan,2017
